date,newDeaths,cum,hospCases,googleretail_and_recreation,googlegrocery_and_pharmacyn,googleparksne,googletransit_stationsne,googleworkplacesne,covidOccupiedMVBeds,TransCars,TransLight Commercial Vehicles,TransHeavy Goods Vehicles,TransAll motor vehicles,TransNational Rail,Trans for London Tube,Trans for London Bus,TransBus (excl),TransCycling,Care hm deaths,newFirstDose,cumFirstDose,newSecondDose,cumSecondDose,cumThird,pillarplannedCapacity,pillarcapacityOne,pillarcapacityTwo,pillarcapacityThree,pillarcapacityFour,pillarnewOneTests,pillarnewTwoTests,pillarnewThreeTests,pillarnewFourTests,pillarnewTests,pillarcumOneTests,pillarcumTwoTests,pillarcumThreeTests,pillarcumFourTests,pillarcumTests,cumAdmissions,Antibody_Tests_plannedPCRCapacity,Antibody_Tests_newPCRTests,Antibody_Tests_cumPCRTests,Antibody_Tests_plannedCapacity,Antibody_Tests_new,Antibody_Tests_cum,newCases,cumCases,newVirusTests,cumVirusTests,res_schools_closed,res_pubs_closed,res_shops_closed,res_eating_places_closed,res_stay_at_home,res_house_mix_banned,res_wfh,res_rule_of_6_indoors,res_curfew,res_eat_out,wrl_total_cases,wrl_new_cases,wrl_new_cases_smoothed,wrl_total_deaths,wrl_new_deaths,wrl_new_deaths_smoothed,wrl_total_cases_per_million,wrl_new_cases_per_million,wrl_new_cases_smoothed_per_million,wrl_total_deaths_per_million,wrl_new_deaths_per_million,wrl_new_deaths_smoothed_per_million,wrl_reproduction_rate,wrl_icu_patients,wrl_icu_patients_per_million,wrl_hosp_patients,wrl_hosp_patients_per_million,wrl_total_tests,wrl_total_tests_per_thousand,wrl_new_tests_per_thousand,wrl_new_tests_smoothed,wrl_new_tests_smoothed_per_thousand,wrl_positive_rate,wrl_tests_per_case,wrl_tests_units,wrl_total_vaccinations,wrl_people_vaccinated,wrl_people_fully_vaccinated,wrl_total_boosters,wrl_new_vaccinations,wrl_new_vaccinations_smoothed,wrl_total_vaccinations_per_hundred,wrl_people_vaccinated_per_hundred,wrl_people_fully_vaccinated_per_hundred,wrl_total_boosters_per_hundred,wrl_new_vaccinations_smoothed_per_million,wrl_new_people_vaccinated_smoothed,wrl_new_people_vaccinated_smoothed_per_hundred,wrl_stringency_index,wrl_population,wrl_population_density,wrl_median_age,wrl_aged_65_older,wrl_aged_70_older,wrl_gdp_per_capita,wrl_extreme_poverty,wrl_cardiovasc_death_rate,wrl_diabetes_prevalence,wrl_female_smokers,wrl_male_smokers,wrl_handwashing_facilities,wrl_hosp_beds_1000,wrl_life_exp,wrl_hum_dev_index,count_flight,flight 7day avg,Adm classification target
7/9/2021,49,154749,2939,-74,-51,-63,-62,-55,437,0.97,1.08,1.05,1,0.51,0.45,0.65,0.6,0.9,2,90083,45787958,178819,34553065,,761588,202403,430000,120000,9185,87223,806972,1699,9100,904994,31369020,181107022,2267776,8858503,223602321,478770,639188,397004,107061435,122400,3017,4240372,35707,5058093,901977,219361949,0,0,0,0,0,0,1,1,0,0,5075945,35885,29162.571,128631,30,25.429,74419.583,526.118,427.559,1885.888,0.44,0.373,1.3,437,6.407,2939,43.089,200210184,2935.327,13.11,1030520,15.109,0.028,35.3,tests performed,80341023,45787958,34553065,,268902,255025,117.79,67.13,50.66,,3739,92979,0.136,51.39,68207114,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20,24.7,,2.54,81.32,0.932,2691,2246.71,Medium(500-1500)
7/10/2021,45,154794,3036,-52,-19,-54,-39,NA,448,1.01,1.19,1.17,1.05,0.52,0.54,0.66,0.63,1.16,2,93763,45881721,211446,34764511,,748218,202403,418000,120000,7815,69826,653961,651,19123,743561,31438846,181799114,2268427,8877626,224384013,479322,625818,380307,107441977,122400,651,4241023,32367,5089893,742910,220142990,0,0,0,0,0,0,1,1,0,0,5107780,31835,30215.429,128665,34,27.714,74886.323,466.74,442.995,1886.387,0.498,0.406,1.29,448,6.568,3036,44.511,200933971,2945.939,10.612,1042585,15.286,0.029,34.5,tests performed,80646232,45881721,34764511,,305209,250969,118.24,67.27,50.97,,3680,86746,0.127,51.39,68207114,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20,24.7,,2.54,81.32,0.932,2346,2284.71,Medium(500-1500)
7/11/2021,35,154829,3182,-43,-27,-55,-31,NA,454,1.03,1.23,1.22,1.07,0.52,0.67,0.73,0.71,1.41,0,42000,45923721,107620,34872131,,747447,202403,418000,120000,7044,64844,1035257,162,24682,1124945,31503687,182875208,2268589,8902413,225549897,479916,625047,366194,107809334,122400,162,4241290,31772,5121245,1124783,221308607,0,0,0,0,0,0,1,1,0,0,5139162,31382,31284.857,128691,26,29.286,75346.422,460.099,458.674,1886.768,0.381,0.429,1.3,454,6.656,3182,46.652,202034069,2962.067,16.129,1020291,14.959,0.031,32.6,tests performed,80795852,45923721,34872131,,149620,245396,118.46,67.33,51.13,,3598,81715,0.12,51.39,68207114,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20,24.7,,2.54,81.32,0.932,2292,2306.57,Medium(500-1500)
7/12/2021,41,154870,3458,-77,-58,-68,-67,-61,482,0.91,1.02,1.03,0.94,0.52,0.39,0.62,0.55,0.65,6,54296,45978017,125360,34997491,,701115,202403,372000,120000,6712,83597,972603,734,20324,1077258,31587284,183960384,2269323,8995994,226812985,480649,578715,321953,108134493,122400,1798,4316345,34471,5155243,1075460,222496640,0,0,0,0,0,0,1,1,0,0,5173972,34810,32385.429,128697,6,28.857,75856.779,510.357,474.81,1886.856,0.088,0.423,1.31,482,7.067,3458,50.699,203090269,2977.553,15.485,1007660,14.774,0.032,31.1,tests performed,80975508,45978017,34997491,,179656,238950,118.72,67.41,51.31,,3503,78477,0.115,51.39,68207114,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20,24.7,,2.54,81.32,0.932,2453,2328.29,Medium(500-1500)
7/13/2021,49,154919,3673,-74,-51,-67,-65,-57,522,0.9,1.06,1.06,0.95,0.52,0.41,0.65,0.62,0.89,5,59073,46037090,158276,35155767,,730610,202403,403000,120000,5207,106837,813801,1593,13191,935422,31694121,184850193,2270916,9044416,227859646,481400,608210,408957,108543189,122400,3200,4354776,36660,5191459,932222,223504870,0,0,0,0,0,0,1,1,0,0,5210472,36500,33509.857,128747,50,30.714,76391.914,535.135,491.296,1887.589,0.733,0.45,1.33,522,7.653,3673,53.851,204010907,2991.05,13.498,1002963,14.705,0.033,29.9,tests performed,81192857,46037090,35155767,,217349,235866,119.04,67.5,51.54,,3458,74657,0.109,51.39,68207114,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20,24.7,,2.54,81.32,0.932,2140,2342.57,Medium(500-1500)
7/14/2021,45,154964,3857,-72,-49,-60,-65,-55,545,0.91,1.06,1.07,0.96,0.52,0.43,0.65,0.59,1.16,5,60374,46097464,185661,35341428,,770860,202403,442000,120000,6457,108556,1082320,1338,20966,1213180,31802677,185989933,2272669,9065382,229130661,482156,648460,428639,108976778,122400,3178,4358369,42302,5233207,1210002,224772292,0,0,0,0,0,0,1,1,0,0,5252655,42183,34955.857,128797,50,33.143,77010.369,618.455,512.496,1888.322,0.733,0.486,1.34,545,7.99,3857,56.548,205201783,3008.51,17.46,999460,14.653,0.035,28.6,tests performed,81438892,46097464,35341428,,246035,234095,119.4,67.58,51.81,,3432,70860,0.104,51.39,68207114,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20,24.7,,2.54,81.32,0.932,2143,2343,Medium(500-1500)
7/15/2021,52,155016,4038,-72,-47,-65,-65,-52,551,0.92,1.05,1.06,0.96,0.53,0.44,0.65,0.6,1.2,2,61681,46159145,201893,35543321,,766803,202403,442000,120000,2400,85855,1077296,1409,16512,1181072,31923553,187167136,2274078,9081894,230446661,482927,644403,457551,109471738,122400,3356,4361725,48553,5281098,1177716,226084936,0,0,0,0,0,0,1,1,0,0,5301296,48641,37319.429,128864,67,37.571,77723.505,713.137,547.149,1889.304,0.982,0.551,1.37,551,8.078,4038,59.202,206399955,3026.077,17.567,1011995,14.837,0.037,27.1,tests performed,81702466,46159145,35543321,,263574,232906,119.79,67.67,52.11,,3415,65896,0.097,51.39,68207114,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20,24.7,,2.54,81.32,0.932,2313,2339.71,Medium(500-1500)
7/16/2021,54,155070,4151,-75,-50,-60,-61,-53,573,0.98,1.08,1.04,1.01,0.53,0.46,0.68,0.59,1.01,4,69491,46228636,202314,35745635,,768785,202385,444000,120000,2400,78801,882685,1746,15814,979046,32002354,188112545,2275824,9097708,231488431,483628,646385,431977,109903881,122400,3443,4365168,51870,5332371,975603,227123263,0,0,0,0,0,0,1,1,0,0,5353245,51949,39614.286,128913,49,40.286,78485.142,761.636,580.794,1890.023,0.718,0.591,1.37,573,8.401,4151,60.859,207361441,3040.173,14.097,1021608,14.978,0.039,25.8,tests performed,81974271,46228636,35745635,,271805,233321,120.18,67.78,52.41,,3421,62954,0.092,51.39,68207114,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20,24.7,,2.54,81.32,0.932,2895,2368.86,Medium(500-1500)
7/17/2021,60,155130,4231,-56,-17,-50,-36,NA,583,1.04,1.19,1.16,1.07,0.54,0.54,0.72,0.64,1.54,0,67217,46295853,225214,35970849,,774785,202385,450000,120000,2400,64599,706493,401,13130,784623,32066953,188856442,2276225,9110838,232310458,484337,652385,406932,110311078,122400,401,4365569,54674,5386340,784222,227944889,0,0,0,0,0,0,1,1,0,0,5407428,54183,42806.857,128960,47,42.143,79279.531,794.389,627.601,1890.712,0.689,0.618,1.35,583,8.547,4231,62.032,208132533,3051.478,11.305,1028366,15.077,0.042,24,tests performed,82266702,46295853,35970849,,292431,231496,120.61,67.88,52.74,,3394,59162,0.087,51.39,68207114,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20,24.7,,2.54,81.32,0.932,2639,2410.71,Medium(500-1500)
7/18/2021,71,155201,4347,-58,-28,-54,-33,NA,582,1.09,1.3,1.27,1.14,0.53,0.52,0.68,0.74,1.45,1,18186,46314039,128878,36099727,,774785,202385,450000,120000,2400,66507,962205,85,12387,1041184,32133460,189865185,2276310,9123315,233398270,485136,652385,322297,110639760,122400,85,4365744,48161,5433939,1041099,229032526,0,0,0,0,0,0,1,1,0,0,5455276,47848,45159.143,128988,28,42.429,79981.041,701.51,662.088,1891.122,0.411,0.622,1.28,582,8.533,4347,63.732,209161245,3066.561,15.082,1018168,14.928,0.044,22.5,tests performed,82413766,46314039,36099727,,147064,231131,120.83,67.9,52.93,,3389,55760,0.082,51.39,68207114,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20,24.7,,2.54,81.32,0.932,2612,2456.43,Medium(500-1500)
7/19/2021,86,155287,4651,-74,-53,-55,-65,-58,611,0.95,1.09,1.07,0.99,0.54,0.42,0.66,0.55,0.95,3,35670,46349709,143560,36243287,,751785,202385,427000,120000,2400,82578,984146,1007,9205,1076936,32244252,190986815,2277317,9132520,234640904,486012,629385,342700,111049745,122400,2443,4368187,39950,5473477,1074493,230272717,0,0,0,0,0,0,0,0,0,0,5495947,40671,45996.429,129007,19,44.286,80577.328,596.287,674.364,1891.401,0.279,0.649,1.18,611,8.958,4651,68.189,210256183,3082.614,16.053,1023702,15.009,0.045,22.3,tests performed,82592996,46349709,36243287,,179230,231070,121.09,67.95,53.14,,3388,53099,0.078,43.98,68207114,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20,24.7,,2.54,81.32,0.932,2889,2518.57,Medium(500-1500)
7/20/2021,66,155353,4742,-73,-48,-58,-64,-55,618,0.91,1.05,1.05,0.95,0.55,0.42,0.65,0.57,0.89,6,39035,46388744,161279,36404566,,768485,202385,443700,120000,2400,102109,774526,1167,10276,888078,32346361,191820988,2278484,9142796,235588629,486948,646085,405005,111454520,122400,2625,4370812,46558,5519602,885453,231217817,0,0,0,0,0,0,0,0,0,0,5542635,46688,47451.857,129109,102,51.714,81261.831,684.503,695.702,1892.896,1.495,0.758,1.12,618,9.061,4742,69.524,211132818,3095.466,12.853,1017416,14.917,0.047,21.4,tests performed,82793310,46388744,36404566,,200314,228636,121.39,68.01,53.37,,3352,50236,0.074,43.98,68207114,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20,24.7,,2.54,81.32,0.932,2623,2587.57,Medium(500-1500)
7/21/2021,62,155415,4930,-71,-45,-51,-63,-53,647,0.92,1.06,1.05,0.96,0.55,0.44,0.68,0.54,1.11,3,45101,46433845,183338,36587904,,781485,202385,456700,120000,2400,106055,919001,1334,15995,1042385,32452415,192786351,2280188,9158791,236677745,487877,659085,420681,111875993,122400,3431,4374613,44104,5563006,1038954,232303132,0,0,0,0,0,0,0,0,0,0,5586716,44081,47723,129182,73,55,81908.113,646.282,699.678,1893.967,1.07,0.806,1.01,647,9.486,4930,72.28,212157873,3110.495,15.029,993727,14.569,0.048,20.8,tests performed,83021749,46433845,36587904,,228439,226122,121.72,68.08,53.64,,3315,48054,0.07,43.98,68207114,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20,24.7,,2.54,81.32,0.932,2592,2651.71,Medium(500-1500)
7/22/2021,85,155500,5102,-70,-45,-55,-62,-51,699,0.93,1.05,1.05,0.97,0.57,0.49,0.71,0.54,1.18,9,44036,46477881,188297,36776201,,782285,202385,457500,120000,2400,98469,901931,1283,14451,1016134,32603065,193756443,2281471,9173242,237814221,488831,659885,409825,112338874,122400,2873,4377486,39906,5602321,1013261,233436735,0,0,0,0,0,0,0,0,0,0,5626745,40029,46492.714,129266,84,57.429,82494.987,586.874,681.64,1895.198,1.232,0.842,0.92,699,10.248,5102,74.802,213210454,3125.927,15.432,972928,14.264,0.048,20.9,tests performed,83254082,46477881,36776201,,232333,221659,122.06,68.14,53.92,,3250,45534,0.067,43.98,68207114,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20,24.7,,2.54,81.32,0.932,2857,2729.43,Medium(500-1500)
7/23/2021,79,155579,5312,-73,-49,-60,-60,-53,715,0.97,1.06,1.02,1,0.57,0.47,0.7,0.55,0.95,5,42974,46520855,189341,36965542,,802425,202525,477500,120000,2400,82709,813198,1038,14808,911753,32685774,194621769,2282509,9223438,238813490,489696,680025,387676,112727923,122400,2330,4415204,36389,5637975,909423,234398286,0,0,0,0,0,0,0,0,0,0,5662838,36093,44227.571,129330,64,59.571,83024.155,529.168,648.43,1896.137,0.938,0.873,0.86,715,10.483,5312,77.88,214106361,3139.062,13.135,963560,14.127,0.046,21.8,tests performed,83486397,46520855,36965542,,232315,216018,122.4,68.21,54.2,,3167,41746,0.061,43.98,68207114,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20,24.7,,2.54,81.32,0.932,3306,2788.14,Medium(500-1500)
7/24/2021,67,155646,5379,-48,-20,-52,-38,NA,755,1.02,1.18,1.15,1.05,0.57,0.55,0.7,0.62,1.11,0,43805,46564660,203886,37169428,,808425,202525,483500,120000,2400,76535,668412,619,12403,757969,32762309,195328821,2283128,9235841,239610099,490524,686025,371822,113102973,122400,619,4415823,31795,5669260,757350,235194276,0,0,0,0,0,0,0,0,0,0,5694462,31624,41004.857,129418,88,65.429,83487.802,463.647,601.182,1897.427,1.29,0.959,0.83,755,11.069,5379,78.863,214851308,3149.984,10.922,959825,14.072,0.043,23.4,tests performed,83734088,46564660,37169428,,247691,209627,122.76,68.27,54.49,,3073,38401,0.056,43.98,68207114,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20,24.7,,2.54,81.32,0.932,2939,2831,Medium(500-1500)
7/25/2021,70,155716,5648,-50,-35,-53,-40,NA,779,1.07,1.28,1.27,1.11,0.57,0.5,0.64,0.72,1.06,4,24551,46589211,117956,37287384,,808425,202525,483500,120000,2400,68052,710665,53,12327,791097,32830361,196076117,2283181,9248327,240437986,491466,686025,280999,113386213,122400,53,4416035,29173,5697912,791044,236021951,0,0,0,0,0,0,0,0,0,0,5723399,28937,38303.286,129446,28,65.429,83912.054,424.252,561.573,1897.837,0.411,0.959,0.81,779,11.421,5648,82.807,215630025,3161.401,11.417,924111,13.549,0.041,24.1,tests performed,83876595,46589211,37287384,,142507,208976,122.97,68.31,54.67,,3064,39310,0.058,43.98,68207114,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20,24.7,,2.54,81.32,0.932,2936,2877.43,Medium(500-1500)
7/26/2021,77,155793,6004,-73,-51,-70,-66,-56,820,0.94,1.08,1.04,0.98,0.57,0.42,0.63,0.55,0.96,7,30019,46619230,148936,37436320,,825725,202525,500800,120000,2400,90184,711026,764,10152,812126,32924787,196852622,2283945,9258479,241319833,492403,703325,236613,113630740,122400,1667,4417702,24950,5722298,810459,236902131,,,,,,,,,,,5748331,24932,36054.857,129460,14,64.714,84277.587,365.534,528.608,1898.042,0.205,0.949,0.78,820,12.022,6004,88.026,216435477,3173.21,11.809,882756,12.942,0.041,24.5,tests performed,84055550,46619230,37436320,,178955,208936,123.24,68.35,54.89,,3063,38503,0.056,43.98,68207114,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20,24.7,,2.54,81.32,0.932,2923,2882.29,Medium(500-1500)
7/27/2021,74,155867,6097,-71,-50,-71,-64,-55,848,0.89,1.03,1.04,0.92,0.58,0.44,0.66,0.55,0.71,4,35402,46654632,151650,37587970,,813425,202525,488500,120000,2400,106519,681253,1710,11183,800665,33027090,197587577,2285655,9311163,242211485,493321,691025,368086,113999307,122400,2890,4462093,23511,5745526,797775,237749392,,,,,,,,,,,5771732,23401,32728.143,129591,131,68.857,84620.675,343.087,479.835,1899.963,1.921,1.01,0.76,848,12.433,6097,89.39,217219033,3184.698,11.488,869459,12.747,0.038,26.6,tests performed,84242602,46654632,37587970,,187052,207042,123.51,68.4,55.11,,3035,37984,0.056,43.98,68207114,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20,24.7,,2.54,81.32,0.932,2623,2882.29,Medium(500-1500)
7/28/2021,81,155948,6107,-70,-50,-73,-64,-52,853,0.89,1.04,1.04,0.93,0.57,0.46,0.62,0.52,0.78,4,43847,46698479,171173,37759143,,817716,202525,492500,120000,2691,106158,791822,1018,14454,913452,33133245,198420664,2287911,9328586,243170406,494172,695025,406008,114407862,122400,2440,4468740,27734,5770928,911012,238701666,,,,,,,,,,,5797445,25713,30104.143,129718,127,76.571,84997.659,376.984,441.364,1901.825,1.862,1.123,0.76,853,12.506,6107,89.536,218117010,3197.863,13.165,851305,12.481,0.035,28.3,tests performed,84457622,46698479,37759143,,215020,205125,123.83,68.47,55.36,,3007,37805,0.055,43.98,68207114,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20,24.7,,2.54,81.32,0.932,2696,2897.14,Medium(500-1500)
7/29/2021,85,156033,5986,-66,-41,-58,-62,-48,869,0.92,1.03,1.03,0.95,0.56,0.49,0.66,0.55,1.08,5,42353,46740832,179918,37939061,,821675,202525,496500,120000,2650,90410,758482,1453,15723,866068,33250767,199230260,2289364,9344309,244114700,495010,699025,366339,114803238,122400,2514,4471254,31117,5801561,863554,239643446,,,,,,,,,,,5828316,30871,28795.857,129809,91,77.571,85450.265,452.607,422.183,1903.159,1.334,1.137,0.78,869,12.741,5986,87.762,218993014,3210.706,12.843,826080,12.111,0.035,28.7,tests performed,84679893,46740832,37939061,,222271,203687,124.15,68.53,55.62,,2986,37564,0.055,43.98,68207114,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20,24.7,,2.54,81.32,0.932,2832,2893.57,Medium(500-1500)
7/30/2021,101,156134,6019,-71,-50,-66,-59,-52,889,0.94,1.04,1.01,0.97,0.56,0.47,0.64,0.52,0.56,3,36724,46777556,171096,38110157,,821413,202513,496500,120000,2400,86452,738873,986,13878,840189,33337219,200013130,2290350,9358187,244998886,495756,699013,369088,115173429,122400,1442,4472696,29622,5830774,838747,240526190,,,,,,,,,,,5857639,29323,27828.714,129877,68,78.143,85880.177,429.911,408.003,1904.156,0.997,1.146,0.8,889,13.034,6019,88.246,219818339,3222.807,12.1,815997,11.964,0.034,29.3,tests performed,84887713,46777556,38110157,,207820,200188,124.46,68.58,55.87,,2935,36672,0.054,43.98,68207114,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20,24.7,,2.54,81.32,0.932,3271,2888.57,Medium(500-1500)
7/31/2021,90,156224,5958,-44,-11,-52,-33,NA,893,1.05,1.2,1.17,1.08,0.56,0.49,0.68,0.66,1.19,1,38826,46816382,212014,38322171,,821413,202513,496500,120000,2400,76179,587404,175,13613,677371,33413398,200632875,2290525,9371800,245708598,496431,699013,330627,115506682,122400,844,4473540,26144,5856528,676527,241235058,,,,,,,,,,,5883421,25782,26994.143,129949,72,75.857,86258.172,377.996,395.767,1905.212,1.056,1.112,0.82,893,13.092,5958,87.352,220481922,3232.536,9.729,804373,11.793,0.034,29.8,tests performed,85138553,46816382,38322171,,250840,200638,124.82,68.64,56.19,,2942,35960,0.053,43.98,68207114,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20,24.7,,2.54,81.32,0.932,3056,2905.29,Medium(500-1500)
8/1/2021,96,156320,5982,-39,-13,-38,-32,NA,877,1.09,1.3,1.28,1.13,0.56,0.47,0.68,0.75,1.14,0,21232,46837614,118044,38440215,,821413,202513,496500,120000,2400,72470,586018,47,12807,671342,33485867,201249922,2290572,9384725,246411086,497171,699013,235493,115743856,122400,429,4474087,24470,5880667,670913,241936999,,,,,,,,,,,5907594,24173,26313.571,130014,65,81.143,86612.578,354.406,385.789,1906.165,0.953,1.19,0.84,877,12.858,5982,87.703,221140409,3242.19,9.654,787198,11.541,0.033,29.9,tests performed,85277829,46837614,38440215,,139276,200176,125.03,68.67,56.36,,2935,35486,0.052,43.98,68207114,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20,24.7,,2.54,81.32,0.932,3104,2929.29,Medium(500-1500)
8/2/2021,91,156411,6215,-72,-52,-69,-65,-56,895,0.95,1.07,1.04,0.98,0.56,0.44,0.66,0.55,0.88,8,26092,46863706,126192,38566407,,826360,202513,501000,120000,2847,81066,634148,1136,11287,727637,33566933,201942156,2291708,9396135,247196932,497958,703513,198020,115945852,122400,3338,4477548,21952,5902354,724299,242719384,,,,,,,,,,,5929881,22287,25935.714,130039,25,82.714,86939.333,326.755,380.249,1906.531,0.367,1.213,0.86,895,13.122,6215,91.12,221855623,3252.676,10.486,774307,11.352,0.033,29.9,tests performed,85430113,46863706,38566407,,152284,196366,125.25,68.71,56.54,,2879,34925,0.051,43.98,68207114,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20,24.7,,2.54,81.32,0.932,3181,2966.14,Medium(500-1500)
8/3/2021,80,156491,6006,-70,-47,-60,-64,-57,887,0.92,1.05,1.03,0.96,0.56,0.45,0.65,0.59,0.85,5,29290,46892996,142761,38709168,,826173,202513,501260,120000,2400,103558,606481,1010,11370,722419,33698805,202592998,2292718,9437796,248022317,498722,703773,322684,116297594,122400,2167,4510006,21691,5923820,720252,243512311,,,,,,,,,,,5951736,21855,25714.857,130179,140,84,87259.754,320.421,377.011,1908.584,2.053,1.232,0.88,887,13.005,6006,88.055,222593976,3263.501,10.825,767849,11.258,0.033,29.9,tests performed,85602164,46892996,38709168,,172051,194223,125.5,68.75,56.75,,2848,34052,0.05,43.98,68207114,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20,24.7,,2.54,81.32,0.932,2935,3010.71,Medium(500-1500)
8/4/2021,91,156582,5792,-69,-45,-55,-63,-52,881,0.93,1.04,1.04,0.96,0.57,0.46,0.67,0.56,1.16,12,33334,46926330,165669,38874837,,826293,202513,501380,120000,2400,109893,725574,1720,13062,850249,33808698,203354588,2296012,9451114,248910412,499557,703893,386942,116684679,122400,4569,4516405,29312,5952756,845680,244394007,,,,,,,,,,,5980887,29151,26206,130300,121,83.143,87687.144,427.389,384.212,1910.358,1.774,1.219,0.92,881,12.917,5792,84.918,223429443,3275.75,12.249,758919,11.127,0.035,29,tests performed,85801167,46926330,38874837,,199003,191935,125.8,68.8,57,,2814,32550,0.048,43.98,68207114,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20,24.7,,2.54,81.32,0.932,2952,3047.29,Medium(500-1500)
8/5/2021,99,156681,5755,-67,-45,-61,-63,-52,871,0.91,1.02,1.02,0.94,0.57,0.46,0.66,0.54,0.83,6,35500,46961830,172692,39047529,,827173,202513,502260,120000,2400,90718,721502,1362,15285,828867,33910755,204121677,2297374,9466512,249796318,500372,704773,348938,117045486,122400,3366,4519884,30215,5982581,825501,245276434,,,,,,,,,,,6010896,30009,26082.857,130390,90,83,88127.112,439.969,382.407,1911.677,1.32,1.217,0.95,871,12.77,5755,84.375,224253002,3287.824,12.074,751427,11.017,0.035,28.8,tests performed,86009359,46961830,39047529,,208192,189924,126.1,68.85,57.25,,2785,31571,0.046,43.98,68207114,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20,24.7,,2.54,81.32,0.932,3048,3078.14,Medium(500-1500)
8/6/2021,95,156776,5752,-71,-48,-64,-60,-54,870,0.95,1.05,1,0.97,0.58,0.47,0.67,0.53,0.59,4,36976,46998806,168356,39215885,,827143,202513,502230,120000,2400,85017,694284,1588,14769,795658,33995770,204859526,2298962,9481281,250635539,501152,704743,340839,117390323,122400,3251,4523135,31808,6014023,792407,246112404,,,,,,,,,,,6042529,31633,26412.857,130482,92,86.429,88590.891,463.779,387.245,1913.026,1.349,1.267,0.97,870,12.755,5752,84.331,225032301,3299.25,11.425,744852,10.92,0.035,28.2,tests performed,86214691,46998806,39215885,,205332,189568,126.4,68.91,57.5,,2779,31607,0.046,43.98,68207114,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20,24.7,,2.54,81.32,0.932,3332,3086.86,Medium(500-1500)
8/7/2021,105,156881,5703,-44,-19,-51,-35,NA,854,1.02,1.18,1.14,1.05,0.58,0.59,0.69,0.64,0.87,1,37990,47036796,213583,39429468,,831193,202513,506280,120000,2400,71815,576734,551,12989,662089,34067585,205465400,2299513,9494270,251326768,501881,708793,324674,117715618,122400,551,4523686,28612,6042252,661538,246803082,,,,,,,,,,,6070873,28344,26778.857,130585,103,90.857,89006.449,415.558,392.611,1914.536,1.51,1.332,0.99,854,12.521,5703,83.613,225680850,3308.758,9.509,742704,10.889,0.036,27.7,tests performed,86466264,47036796,39429468,,251573,189673,126.77,68.96,57.81,,2781,31488,0.046,43.98,68207114,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20,24.7,,2.54,81.32,0.932,3135,3098.14,Medium(500-1500)
8/8/2021,83,156964,5857,-43,-23,-47,-37,NA,856,1.05,1.26,1.25,1.09,0.59,0.58,0.65,0.71,0.75,2,22843,47059639,122070,39551538,,831143,202513,506230,120000,2400,70106,606505,63,12763,689437,34137690,206100827,2299576,9507056,252045149,502625,708743,270020,117987184,122400,63,4523772,27429,6069362,689374,247521377,,,,,,,,,,,6098117,27244,27217.571,130630,45,88,89405.879,399.43,399.043,1915.196,0.66,1.29,0.99,856,12.55,5857,85.871,226357460,3318.678,9.92,745293,10.927,0.037,27.4,tests performed,86611177,47059639,39551538,,144913,190478,126.98,69,57.99,,2793,31718,0.047,43.98,68207114,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20,24.7,,2.54,81.32,0.932,3192,3110.71,Medium(500-1500)
